ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc,original_unit,was_normalized,normalization_multiplier
2040.0,2023.0,3/31/2023,Quarterly,368890000.0,278768000.0,90122000.0,21263000.0,14096000.0,8633000.0,3164474000.0,1762716000.0,1401758000.0,1415588000.0,957191000.0,991940000.0,383759000.0,-64397000.0,74260000.0,0.00799675,0.004454453,0.244305891,0.057640489,0.038211933,1.478898151,0.442595052,0.79522623,0.442967141,0.116572296,0.281033127,379.7122042,-138657000.0,2.462990849,458397000.0,,Saudi Ceramic Co.,2040_2023,0.8%,0.4%,24.4%,5.8%,3.8%,1.5,0.4,79.5%,0.44,0.12,458397.0,Q2023,400.0,0.8%,Industrial,100,False,False,0.4,24.4,5.8,3.8,79.5,44.3,0.0,3200.0,1800.0,3/31/2023,2023-Q2,Q2,Profit,Adequate,Moderate,Weak,True,True,True,2040 - Saudi Ceramic Co.,0.008,0.0045,0.2443,0.0576,0.0382,Small Cap,0.0,74260000.0,Other,90122000.0,1401758000.0,-138657000.0,458397000.0,3.8%,24.4%,0.8%,thousands,True,1000
2040.0,2023.0,6/30/2023,Quarterly,621935000.0,189835000.0,63210000.0,1824000.0,32542000.0,13079000.0,3286517000.0,1795653000.0,1490864000.0,1511644000.0,888891000.0,1091484000.0,327457000.0,-41250000.0,151148000.0,0.018122655,0.009901668,0.101634415,0.002932782,0.052323796,1.700595461,0.472678877,0.830262863,0.453630394,0.189238333,0.173923759,192.1773256,-192398000.0,0.139460203,622753000.0,,Saudi Ceramic Co.,2040_2023,1.8%,1.0%,10.2%,0.3%,5.2%,1.7,0.5,83.0%,0.45,0.19,622753.0,Q2023,600.0,1.8%,Industrial,100,False,False,1.0,10.2,0.3,5.2,83.0,45.4,0.0,3300.0,1800.0,6/30/2023,2023-Q3,Q3,Profit,Strong,Moderate,Weak,True,True,True,2040 - Saudi Ceramic Co.,0.0181,0.0099,0.1016,0.0029,0.0523,Small Cap,11.0,151148000.0,Other,63210000.0,1490864000.0,-192398000.0,622753000.0,5.2%,10.2%,1.8%,thousands,True,1000
2040.0,2023.0,9/30/2023,Quarterly,933580000.0,250900000.0,60745000.0,-35269000.0,-169069000.0,12396000.0,3138198000.0,1626664000.0,1511534000.0,1450418000.0,993280000.0,1057166000.0,,5716000.0,218892000.0,-0.103936031,-0.053874548,0.065066732,-0.03777823,-0.181097496,1.460230751,0.395912532,0.929223245,0.48165667,0.297489196,0.237332642,,-213176000.0,-2.845191997,457138000.0,,Saudi Ceramic Co.,2040_2023,-10.4%,-5.4%,6.5%,-3.8%,-18.1%,1.5,0.4,92.9%,0.48,0.3,457138.0,Q2023,900.0,-10.4%,Industrial,93,False,False,-5.4,6.5,-3.8,-18.1,92.9,48.2,-200.0,3100.0,1600.0,9/30/2023,2023-Q4,Q4,Loss,Adequate,Moderate,Negative,True,True,True,2040 - Saudi Ceramic Co.,-0.1039,-0.0539,0.0651,-0.0378,-0.1811,Small Cap,0.0,218892000.0,Other,60745000.0,1511534000.0,-213176000.0,457138000.0,-18.1%,6.5%,-10.4%,thousands,True,1000
2040.0,2023.0,12/31/2023,Annual,1314868000.0,1077545000.0,237323000.0,-270544000.0,-237519000.0,49648000.0,2868776000.0,1514165000.0,1354611000.0,1259833000.0,902192000.0,900259000.0,286865000.0,133042000.0,263363000.0,-0.156864675,-0.082794544,0.180491882,-0.205757536,-0.180640946,1.396413402,0.398555961,0.894625751,0.472191276,0.458337632,1.196927773,79.63211897,-130321000.0,-5.449242668,357641000.0,,Saudi Ceramic Co.,2040_2023,-15.7%,-8.3%,18.0%,-20.6%,-18.1%,1.4,0.4,89.5%,0.47,0.46,357641.0,FY2023,1300.0,-15.7%,Industrial,100,True,False,-8.3,18.0,-20.6,-18.1,89.5,47.2,-200.0,2900.0,1500.0,12/31/2023,2023-FY,FY,Loss,Adequate,Moderate,Negative,True,True,True,2040 - Saudi Ceramic Co.,-0.1569,-0.0828,0.1805,-0.2058,-0.1806,Small Cap,0.0,263363000.0,Other,237323000.0,1354611000.0,-130321000.0,357641000.0,-18.1%,18.0%,-15.7%,thousands,True,1000
2040.0,2024.0,3/31/2024,Quarterly,345766000.0,263423000.0,82343000.0,16858000.0,14914000.0,11099000.0,2827903000.0,1529079000.0,1298824000.0,1220100000.0,913167000.0,844960000.0,339632000.0,,32938000.0,0.009753584,0.005273873,0.238146608,0.048755517,0.043133217,1.336119242,0.410812042,0.84941589,0.459288738,0.122269399,0.311757953,358.5247827,,1.518875574,306933000.0,,Saudi Ceramic Co.,2040_2024,1.0%,0.5%,23.8%,4.9%,4.3%,1.3,0.4,84.9%,0.46,0.12,306933.0,Q2024,300.0,1.0%,Industrial,93,False,False,0.5,23.8,4.9,4.3,84.9,45.9,0.0,2800.0,1500.0,3/31/2024,2024-Q2,Q2,Profit,Adequate,Moderate,Weak,True,True,False,2040 - Saudi Ceramic Co.,0.0098,0.0053,0.2381,0.0488,0.0431,Small Cap,0.0,32938000.0,Other,82343000.0,1298824000.0,,306933000.0,4.3%,23.8%,1.0%,thousands,True,1000
2040.0,2024.0,6/30/2024,Quarterly,621917000.0,213540000.0,62611000.0,-10853000.0,-11441000.0,11852000.0,2857941000.0,1517564000.0,1340377000.0,1224019000.0,967443000.0,866635000.0,312192000.0,118348000.0,77027000.0,-0.007539056,-0.004003232,0.100674206,-0.017450882,-0.018396345,1.265210457,0.369410911,0.883242486,0.469000935,0.217610161,0.246401311,183.223935,41321000.0,-0.915710429,256576000.0,,Saudi Ceramic Co.,2040_2024,-0.8%,-0.4%,10.1%,-1.7%,-1.8%,1.3,0.4,88.3%,0.47,0.22,256576.0,Q2024,600.0,-0.8%,Industrial,100,False,False,-0.4,10.1,-1.7,-1.8,88.3,46.9,0.0,2900.0,1500.0,6/30/2024,2024-Q3,Q3,Loss,Adequate,Moderate,Negative,True,True,True,2040 - Saudi Ceramic Co.,-0.0075,-0.004,0.1007,-0.0175,-0.0184,Small Cap,0.0,77027000.0,Other,62611000.0,1340377000.0,41321000.0,256576000.0,-1.8%,10.1%,-0.8%,thousands,True,1000
2040.0,2024.0,9/30/2024,Quarterly,966490000.0,271333000.0,73240000.0,-1493000.0,5770000.0,14426000.0,2860849000.0,1514671000.0,1346178000.0,1175118000.0,918424000.0,824857000.0,265567000.0,170160000.0,146209000.0,0.003809408,0.002016884,0.075779367,-0.001544765,0.005970057,1.279494003,0.381371785,0.888759341,0.470551924,0.33783328,0.328945502,100.2927656,23951000.0,-0.103493692,256694000.0,,Saudi Ceramic Co.,2040_2024,0.4%,0.2%,7.6%,-0.2%,0.6%,1.3,0.4,88.9%,0.47,0.34,256694.0,Q2024,1000.0,0.4%,Industrial,100,False,False,0.2,7.6,-0.2,0.6,88.9,47.1,0.0,2900.0,1500.0,9/30/2024,2024-Q4,Q4,Profit,Adequate,Moderate,Weak,True,True,True,2040 - Saudi Ceramic Co.,0.0038,0.002,0.0758,-0.0015,0.006,Small Cap,0.0,146209000.0,Other,73240000.0,1346178000.0,23951000.0,256694000.0,0.6%,7.6%,0.4%,thousands,True,1000
2040.0,2024.0,12/31/2024,Annual,1348797000.0,1095053000.0,253744000.0,-82647000.0,-79252000.0,46163000.0,2676609000.0,1424700000.0,1251909000.0,1010122000.0,879478000.0,704580000.0,263174000.0,312791000.0,203034000.0,-0.05562715,-0.029609106,0.18812616,-0.061274602,-0.058757545,1.148547206,0.347412897,0.878717625,0.467722032,0.503920072,1.554192569,71.21791493,109757000.0,-1.790329918,130644000.0,,Saudi Ceramic Co.,2040_2024,-5.6%,-3.0%,18.8%,-6.1%,-5.9%,1.1,0.3,87.9%,0.47,0.5,130644.0,FY2024,1300.0,-5.6%,Industrial,100,True,False,-3.0,18.8,-6.1,-5.9,87.9,46.8,-100.0,2700.0,1400.0,12/31/2024,2024-FY,FY,Loss,Adequate,Moderate,Negative,True,True,True,2040 - Saudi Ceramic Co.,-0.0556,-0.0296,0.1881,-0.0613,-0.0588,Small Cap,0.0,203034000.0,Other,253744000.0,1251909000.0,109757000.0,130644000.0,-5.9%,18.8%,-5.6%,thousands,True,1000
2040.0,2025.0,3/31/2025,Quarterly,384603000.0,282982000.0,101621000.0,25808000.0,20823000.0,11926000.0,2655662000.0,1445523000.0,1210139000.0,1004664000.0,841334000.0,679030000.0,263667000.0,,20688000.0,0.014405167,0.007840983,0.264223108,0.067102961,0.054141543,1.194132176,0.38704486,0.837163435,0.455682613,0.144823777,0.416744474,250.2280403,,2.164011404,163330000.0,,Saudi Ceramic Co.,2040_2025,1.4%,0.8%,26.4%,6.7%,5.4%,1.2,0.4,83.7%,0.46,0.14,163330.0,Q2025,400.0,1.4%,Industrial,93,False,False,0.8,26.4,6.7,5.4,83.7,45.6,0.0,2700.0,1400.0,3/31/2025,2025-Q2,Q2,Profit,Adequate,Moderate,Weak,True,True,False,2040 - Saudi Ceramic Co.,0.0144,0.0078,0.2642,0.0671,0.0541,Small Cap,11.0,20688000.0,Other,101621000.0,1210139000.0,,163330000.0,5.4%,26.4%,1.4%,thousands,True,1000
2040.0,2025.0,6/30/2025,Quarterly,674729000.0,218863000.0,71263000.0,-731000.0,112445000.0,15468000.0,2828547000.0,1558721000.0,1269826000.0,1161174000.0,892796000.0,790428000.0,226795000.0,4589000.0,43740000.0,0.072139273,0.039753626,0.105617218,-0.001083398,0.166652093,1.300603945,0.415263957,0.814658942,0.448932261,0.238542616,0.27689176,122.6865527,-39151000.0,-0.047258857,268378000.0,,Saudi Ceramic Co.,2040_2025,7.2%,4.0%,10.6%,-0.1%,16.7%,1.3,0.4,81.5%,0.45,0.24,268378.0,Q2025,700.0,7.2%,Industrial,100,False,False,4.0,10.6,-0.1,16.7,81.5,44.9,100.0,2800.0,1600.0,6/30/2025,2025-Q3,Q3,Profit,Adequate,Moderate,Average,True,True,True,2040 - Saudi Ceramic Co.,0.0721,0.0398,0.1056,-0.0011,0.1667,Small Cap,44.0,43740000.0,Other,71263000.0,1269826000.0,-39151000.0,268378000.0,16.7%,10.6%,7.2%,thousands,True,1000
2040.0,2025.0,9/30/2025,Quarterly,1030462000.0,254766000.0,100967000.0,16690000.0,6749000.0,14040000.0,2872954000.0,1515628000.0,1357326000.0,1218018000.0,997800000.0,848856000.0,249656000.0,9068000.0,67822000.0,0.00445294,0.00234915,0.097982264,0.016196619,0.006549489,1.220703548,0.369975947,0.895553526,0.472449611,0.358676818,0.300128644,88.43066508,-58754000.0,1.188746439,220218000.0,,Saudi Ceramic Co.,2040_2025,0.4%,0.2%,9.8%,1.6%,0.7%,1.2,0.4,89.6%,0.47,0.36,220218.0,Q2025,1000.0,0.4%,Industrial,100,False,True,0.2,9.8,1.6,0.7,89.6,47.2,0.0,2900.0,1500.0,9/30/2025,2025-Q4,Q4,Profit,Adequate,Moderate,Weak,True,True,True,2040 - Saudi Ceramic Co.,0.0045,0.0023,0.098,0.0162,0.0065,Small Cap,0.0,67822000.0,Other,100967000.0,1357326000.0,-58754000.0,220218000.0,0.7%,9.8%,0.4%,thousands,True,1000
4008.0,2020.0,3/31/2020,Quarterly,358040.0,295642.0,62398.0,25463.0,11719.0,11249.0,1800866.0,553664.0,1247202.0,905443.0,602539.0,775414.0,30662.0,57116.0,18573.0,0.021166267,0.006507425,0.174276617,0.071117752,0.03273098,1.502712687,0.215801799,2.252633366,0.692556803,0.198815459,0.381269876,31.25804379,38543.0,2.263578985,302904.0,,Saudi Company for Hardware,4008_2020,2.1%,0.7%,17.4%,7.1%,3.3%,1.5,0.2,225.3%,0.69,0.2,302904.0,Q2020,0.4,2.1%,Industrial,100,False,False,0.7,17.4,7.1,3.3,225.3,69.3,0.0,1.8,0.6,3/31/2020,2020-Q2,Q2,Profit,Strong,High,Weak,True,True,True,4008 - Saudi Company for Hardware,0.0212,0.0065,0.1743,0.0711,0.0327,Small Cap,0.0,18573.0,Other,62398.0,1247202.0,38543.0,302904.0,3.3%,17.4%,2.1%,SAR,False,1
4008.0,2020.0,6/30/2020,Quarterly,747573.0,303587.0,85946.0,46589.0,33139.0,10863.0,1705015.0,586719.0,1118296.0,829285.0,489115.0,702396.0,30292.0,141264.0,29905.0,0.056481893,0.019436193,0.114966699,0.062320335,0.044328781,1.695480613,0.259425697,1.906016338,0.655886312,0.43845538,0.4322163,14.789967,111359.0,4.288778422,340170.0,,Saudi Company for Hardware,4008_2020,5.6%,1.9%,11.5%,6.2%,4.4%,1.7,0.3,190.6%,0.66,0.44,340170.0,Q2020,0.7,5.6%,Industrial,100,False,False,1.9,11.5,6.2,4.4,190.6,65.6,0.0,1.7,0.6,6/30/2020,2020-Q3,Q3,Profit,Strong,High,Average,True,True,True,4008 - Saudi Company for Hardware,0.0565,0.0194,0.115,0.0623,0.0443,Small Cap,11.0,29905.0,Other,85946.0,1118296.0,111359.0,340170.0,4.4%,11.5%,5.6%,SAR,False,1
4008.0,2020.0,9/30/2020,Quarterly,1079712.0,264898.0,67242.0,28812.0,16481.0,9995.0,1650496.0,585200.0,1065296.0,787918.0,448331.0,696985.0,30940.0,224149.0,48076.0,0.028163021,0.009985483,0.062277719,0.026684894,0.015264256,1.757447065,0.202825591,1.820396446,0.645439916,0.65417426,0.380062699,10.45936324,176073.0,2.882641321,339587.0,,Saudi Company for Hardware,4008_2020,2.8%,1.0%,6.2%,2.7%,1.5%,1.8,0.2,182.0%,0.65,0.65,339587.0,Q2020,1.1,2.8%,Industrial,100,False,False,1.0,6.2,2.7,1.5,182.0,64.5,0.0,1.7,0.6,9/30/2020,2020-Q4,Q4,Profit,Strong,High,Weak,True,True,True,4008 - Saudi Company for Hardware,0.0282,0.01,0.0623,0.0267,0.0153,Small Cap,0.0,48076.0,Other,67242.0,1065296.0,176073.0,339587.0,1.5%,6.2%,2.8%,SAR,False,1
4008.0,2020.0,12/31/2020,Annual,1481761595.0,1185337821.0,296423774.0,139729098.0,85526626.0,41862181.0,1638524559.0,610159319.0,1028365240.0,728195720.0,401822298.0,625037746.0,34824102.0,341564665.0,79525189.0,0.140170974,0.052197342,0.200048223,0.094299311,0.057719559,1.812233228,0.25672536,1.685404464,0.627616617,0.904326754,1.896425982,8.5781662,262039476.0,3.337836077,326373422.0,,Saudi Company for Hardware,4008_2020,14.0%,5.2%,20.0%,9.4%,5.8%,1.8,0.3,168.5%,0.63,0.9,326373422.0,FY2020,1481.8,14.0%,Industrial,100,True,False,5.2,20.0,9.4,5.8,168.5,62.8,85.5,1638.5,610.2,12/31/2020,2020-FY,FY,Profit,Strong,High,Good,True,True,True,4008 - Saudi Company for Hardware,0.1402,0.0522,0.2,0.0943,0.0577,Mid Cap,56.0,79525189.0,Other,296423774.0,1028365240.0,262039476.0,326373422.0,5.8%,20.0%,14.0%,SAR,False,1
4008.0,2021.0,3/31/2021,Quarterly,336394000.0,269376000.0,67018000.0,27243000.0,15633000.0,9631000.0,1930024000.0,599263000.0,1330761000.0,800732000.0,510035000.0,682943000.0,25608000.0,72334000.0,94910000.0,0.026087044,0.008099899,0.199224719,0.080985392,0.046472291,1.569955003,0.230942975,2.220662714,0.689504897,0.174295242,0.394434089,27.78563232,-22576000.0,2.828678227,290697000.0,,Saudi Company for Hardware,4008_2021,2.6%,0.8%,19.9%,8.1%,4.6%,1.6,0.2,222.1%,0.69,0.17,290697000.0,Q2021,336.4,2.6%,Industrial,100,False,False,0.8,19.9,8.1,4.6,222.1,69.0,15.6,1930.0,599.3,3/31/2021,2021-Q2,Q2,Profit,Strong,High,Weak,True,True,True,4008 - Saudi Company for Hardware,0.0261,0.0081,0.1992,0.081,0.0465,Mid Cap,0.0,94910000.0,Other,67018000.0,1330761000.0,-22576000.0,290697000.0,4.6%,19.9%,2.6%,SAR,False,1
4008.0,2021.0,6/30/2021,Quarterly,661292696.0,260853762.0,62807648.0,22949836.0,14442296.0,8598793.0,1926060650.0,613567756.0,1312492894.0,797351502.0,505588248.0,715056717.0,19987360.0,40855295.0,105557303.0,0.023538225,0.00749836,0.094977078,0.034704505,0.021839491,1.577076811,0.162770368,2.139116473,0.681439026,0.343339498,0.364801499,11.03200813,-64702008.0,2.668960167,291763254.0,,Saudi Company for Hardware,4008_2021,2.4%,0.7%,9.5%,3.5%,2.2%,1.6,0.2,213.9%,0.68,0.34,291763254.0,Q2021,661.3,2.4%,Industrial,100,False,False,0.7,9.5,3.5,2.2,213.9,68.1,14.4,1926.1,613.6,6/30/2021,2021-Q3,Q3,Profit,Strong,High,Weak,True,True,True,4008 - Saudi Company for Hardware,0.0235,0.0075,0.095,0.0347,0.0218,Mid Cap,0.0,105557303.0,Other,62807648.0,1312492894.0,-64702008.0,291763254.0,2.2%,9.5%,2.4%,SAR,False,1
4008.0,2021.0,9/30/2021,Quarterly,957127116.0,257350807.0,38483613.0,-2967180.0,-13874553.0,9309990.0,1966690622.0,599729412.0,1366961210.0,837333915.0,546465271.0,758459212.0,25723384.0,77131380.0,123640882.0,-0.023134688,-0.007054772,0.040207421,-0.00310009,-0.01449604,1.532272881,0.144336168,2.279296601,0.695056556,0.486668877,0.339307379,9.809601048,-46509502.0,-0.318709257,290868644.0,,Saudi Company for Hardware,4008_2021,-2.3%,-0.7%,4.0%,-0.3%,-1.4%,1.5,0.1,227.9%,0.7,0.49,290868644.0,Q2021,957.1,-2.3%,Industrial,100,False,False,-0.7,4.0,-0.3,-1.4,227.9,69.5,-13.9,1966.7,599.7,9/30/2021,2021-Q4,Q4,Loss,Strong,High,Negative,True,True,True,4008 - Saudi Company for Hardware,-0.0231,-0.0071,0.0402,-0.0031,-0.0145,Mid Cap,0.0,123640882.0,Other,38483613.0,1366961210.0,-46509502.0,290868644.0,-1.4%,4.0%,-2.3%,SAR,False,1
4008.0,2021.0,12/31/2021,Annual,1272503111.0,1079765730.0,192737381.0,13695696.0,-28486961.0,36942574.0,1905429707.0,556186846.0,1349242861.0,777036745.0,546270096.0,690832140.0,32847900.0,67053262.0,131784051.0,-0.051218329,-0.014950413,0.15146319,0.0107628,-0.022386555,1.422440567,0.157805828,2.425880566,0.708104243,0.667829995,1.5629929,9.421967928,-64730789.0,0.370729338,230766649.0,,Saudi Company for Hardware,4008_2021,-5.1%,-1.5%,15.1%,1.1%,-2.2%,1.4,0.2,242.6%,0.71,0.67,230766649.0,FY2021,1272.5,-5.1%,Industrial,100,True,False,-1.5,15.1,1.1,-2.2,242.6,70.8,-28.5,1905.4,556.2,12/31/2021,2021-FY,FY,Loss,Adequate,High,Negative,True,True,True,4008 - Saudi Company for Hardware,-0.0512,-0.015,0.1515,0.0108,-0.0224,Mid Cap,0.0,131784051.0,Other,192737381.0,1349242861.0,-64730789.0,230766649.0,-2.2%,15.1%,-5.1%,SAR,False,1
4008.0,2022.0,3/31/2022,Quarterly,319505172.0,263449455.0,56055717.0,12462861.0,1106779.0,9039744.0,1732337296.0,557293625.0,1175043671.0,752523903.0,527325235.0,671709029.0,23260666.0,31169415.0,10787870.0,0.001985989,0.000638893,0.175445413,0.039006758,0.003464041,1.427058394,0.153254327,2.108482169,0.678299586,0.184435891,0.392207702,26.57278765,20381545.0,1.378674108,225198668.0,,Saudi Company for Hardware,4008_2022,0.2%,0.1%,17.5%,3.9%,0.3%,1.4,0.2,210.8%,0.68,0.18,225198668.0,Q2022,319.5,0.2%,Industrial,100,False,False,0.1,17.5,3.9,0.3,210.8,67.8,1.1,1732.3,557.3,3/31/2022,2022-Q2,Q2,Profit,Adequate,High,Weak,True,True,True,4008 - Saudi Company for Hardware,0.002,0.0006,0.1754,0.039,0.0035,Mid Cap,0.0,10787870.0,Other,56055717.0,1175043671.0,20381545.0,225198668.0,0.3%,17.5%,0.2%,SAR,False,1
4008.0,2022.0,6/30/2022,Quarterly,570504252.0,219411177.0,31587902.0,-12889826.0,-20527075.0,7023041.0,1575766569.0,536766551.0,1039000018.0,708838946.0,523219098.0,637780822.0,21782655.0,78722297.0,32789796.0,-0.03824209,-0.013026723,0.05536839,-0.022593742,-0.035980582,1.354765047,0.1358095,1.935664613,0.659361633,0.362048709,0.344022851,13.93621353,45932501.0,-1.835362488,185619848.0,,Saudi Company for Hardware,4008_2022,-3.8%,-1.3%,5.5%,-2.3%,-3.6%,1.4,0.1,193.6%,0.66,0.36,185619848.0,Q2022,570.5,-3.8%,Industrial,100,False,False,-1.3,5.5,-2.3,-3.6,193.6,65.9,-20.5,1575.8,536.8,6/30/2022,2022-Q3,Q3,Loss,Adequate,High,Negative,True,True,True,4008 - Saudi Company for Hardware,-0.0382,-0.013,0.0554,-0.0226,-0.036,Mid Cap,0.0,32789796.0,Other,31587902.0,1039000018.0,45932501.0,185619848.0,-3.6%,5.5%,-3.8%,SAR,False,1
4008.0,2022.0,9/30/2022,Quarterly,824636049.0,,,,-45872269.0,8113158.0,1532991944.0,489461025.0,1043530919.0,674537290.0,539637134.0,595614605.0,24332416.0,105788303.0,34450094.0,-0.093719963,-0.029923359,,,-0.05562729,1.249983086,0.146251398,2.132000028,0.680715201,0.537925886,,10.77000193,71338209.0,,134900156.0,,Saudi Company for Hardware,4008_2022,-9.4%,-3.0%,,,-5.6%,1.2,0.1,213.2%,0.68,0.54,134900156.0,Q2022,824.6,-9.4%,Service,80,False,False,-3.0,,,-5.6,213.2,68.1,-45.9,1533.0,489.5,9/30/2022,2022-Q4,Q4,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.0937,-0.0299,0.0,0.0,-0.0556,Mid Cap,0.0,34450094.0,Other,,1043530919.0,71338209.0,134900156.0,-5.6%,,-9.4%,SAR,False,1
4008.0,2022.0,12/31/2022,Annual,1136538153.0,,,,-142500986.0,32636897.0,1354149562.0,413770823.0,940378739.0,552602377.0,481326342.0,474235088.0,26950531.0,206300337.0,41244361.0,-0.344395927,-0.105232827,,,-0.125381612,1.148082556,0.162815292,2.272704325,0.694442302,0.839300314,,8.655181341,165055976.0,,71276035.0,,Saudi Company for Hardware,4008_2022,-34.4%,-10.5%,,,-12.5%,1.1,0.2,227.3%,0.69,0.84,71276035.0,FY2022,1136.5,-34.4%,Service,80,True,False,-10.5,,,-12.5,227.3,69.4,-142.5,1354.1,413.8,12/31/2022,2022-FY,FY,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.3444,-0.1052,0.0,0.0,-0.1254,Mid Cap,0.0,41244361.0,Other,,940378739.0,165055976.0,71276035.0,-12.5%,,-34.4%,SAR,False,1
4008.0,2023.0,3/31/2023,Quarterly,240266554.0,,,,-16517413.0,7397265.0,1286161798.0,397253410.0,888908388.0,526111573.0,474132198.0,432578558.0,28642802.0,49229229.0,2183179.0,-0.041579034,-0.012842407,,,-0.068746202,1.109630553,0.197272017,2.237635639,0.691132632,0.186808965,,43.51260113,47046050.0,,51979375.0,,Saudi Company for Hardware,4008_2023,-4.2%,-1.3%,,,-6.9%,1.1,0.2,223.8%,0.69,0.19,51979375.0,Q2023,240.3,-4.2%,Service,80,False,False,-1.3,,,-6.9,223.8,69.1,-16.5,1286.2,397.3,3/31/2023,2023-Q2,Q2,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.0416,-0.0128,0.0,0.0,-0.0687,Mid Cap,0.0,2183179.0,Other,,888908388.0,47046050.0,51979375.0,-6.9%,,-4.2%,SAR,False,1
4008.0,2023.0,6/30/2023,Quarterly,471700514.0,,,,-15936690.0,6685977.0,1207987417.0,381316722.0,826670695.0,508780716.0,463435105.0,405559516.0,28450084.0,101591163.0,3237303.0,-0.04179384,-0.013192762,,,-0.033785611,1.097846733,0.222730645,2.16793717,0.684337174,0.390484625,,22.01456295,98353860.0,,45345611.0,,Saudi Company for Hardware,4008_2023,-4.2%,-1.3%,,,-3.4%,1.1,0.2,216.8%,0.68,0.39,45345611.0,Q2023,471.7,-4.2%,Service,80,False,False,-1.3,,,-3.4,216.8,68.4,-15.9,1208.0,381.3,6/30/2023,2023-Q3,Q3,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.0418,-0.0132,0.0,0.0,-0.0338,Mid Cap,0.0,3237303.0,Other,,826670695.0,98353860.0,45345611.0,-3.4%,,-4.2%,SAR,False,1
4008.0,2023.0,9/30/2023,Quarterly,691143028.0,,,,-12196403.0,6001468.0,1159791858.0,369120319.0,790671539.0,484107613.0,438885975.0,388485551.0,29149463.0,128166387.0,6331133.0,-0.033041809,-0.010516027,,,-0.017646713,1.103037328,0.217874499,2.142042847,0.681735721,0.595919883,,15.39414212,121835254.0,,45221638.0,,Saudi Company for Hardware,4008_2023,-3.3%,-1.1%,,,-1.8%,1.1,0.2,214.2%,0.68,0.6,45221638.0,Q2023,691.1,-3.3%,Service,80,False,False,-1.1,,,-1.8,214.2,68.2,-12.2,1159.8,369.1,9/30/2023,2023-Q4,Q4,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.033,-0.0105,0.0,0.0,-0.0176,Mid Cap,0.0,6331133.0,Other,,790671539.0,121835254.0,45221638.0,-1.8%,,-3.3%,SAR,False,1
4008.0,2023.0,12/31/2023,Annual,930119458.0,,,,-68965603.0,25964796.0,1144708608.0,343746655.0,800961953.0,491249259.0,464859380.0,406323695.0,43717827.0,114773576.0,10890115.0,-0.200629161,-0.0602473,,,-0.074147038,1.056769596,0.182690869,2.33009381,0.699708159,0.812538188,,17.15586823,103883461.0,,26389879.0,,Saudi Company for Hardware,4008_2023,-20.1%,-6.0%,,,-7.4%,1.1,0.2,233.0%,0.7,0.81,26389879.0,FY2023,930.1,-20.1%,Service,80,True,False,-6.0,,,-7.4,233.0,70.0,-69.0,1144.7,343.7,12/31/2023,2023-FY,FY,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.2006,-0.0602,0.0,0.0,-0.0741,Mid Cap,0.0,10890115.0,Other,,800961953.0,103883461.0,26389879.0,-7.4%,,-20.1%,SAR,False,1
